Element,Attribute,Value,Subfigure
7011,P,0.0007001396276995,D
7011,IndexOne,21,D
7011,IndexTwo,47,D
7012,TaxonomyValueOne,Education Administration,D
7012,TaxonomyValueTwo,Information Science,D
7012,Pearson,0.7018837672784585,D
7012,P,9.101008749157452e-07,D
7012,IndexOne,91,D
7012,IndexTwo,47,D
7013,TaxonomyValueOne,Educational Psychology,D
7013,TaxonomyValueTwo,Information Science,D
7013,Pearson,0.5826750363606791,D
7013,P,0.0022397908017302,D
7013,IndexOne,8,D
7013,IndexTwo,47,D
7014,TaxonomyValueOne,Electrical Engineering,D
7014,TaxonomyValueTwo,Information Science,D
7014,Pearson,0.8205496531848161,D
7014,P,1.7103183459458058e-13,D
7014,IndexOne,84,D
7014,IndexTwo,47,D
7015,TaxonomyValueOne,English Language and Literature,D
7015,TaxonomyValueTwo,Information Science,D
7015,Pearson,0.8085123361544965,D
7015,P,1.656842001403428e-14,D
7015,IndexOne,75,D
7015,IndexTwo,47,D
7016,TaxonomyValueOne,Entomology,D
7016,TaxonomyValueTwo,Information Science,D
7016,Pearson,0.6561052804446428,D
7016,P,0.0079017909524727,D
7016,IndexOne,14,D
7016,IndexTwo,47,D
7017,TaxonomyValueOne,Environmental Engineering,D
7017,TaxonomyValueTwo,Information Science,D
7017,Pearson,0.7961015398674712,D
7017,P,2.2952458592861548e-09,D
7017,IndexOne,85,D
7017,IndexTwo,47,D
7018,TaxonomyValueOne,Environmental Health Sciences,D
7018,TaxonomyValueTwo,Information Science,D
7018,Pearson,0.6188132221787614,D
7018,P,0.0105978466597878,D
7018,IndexOne,40,D
7018,IndexTwo,47,D
7019,TaxonomyValueOne,Environmental Sciences,D
7019,TaxonomyValueTwo,Information Science,D
7019,Pearson,0.8258321485685285,D
7019,P,1.0690701433921178e-08,D
7019,IndexOne,17,D
7019,IndexTwo,47,D
7020,TaxonomyValueOne,Epidemiology,D
7020,TaxonomyValueTwo,Information Science,D
7020,Pearson,0.5434578154504562,D
7020,P,0.002800554765454,D
7020,IndexOne,39,D
7020,IndexTwo,47,D
7021,TaxonomyValueOne,Evolutionary Biology,D
7021,TaxonomyValueTwo,Information Science,D
7021,Pearson,0.6719955136533131,D
7021,P,0.0118748688344803,D
7021,IndexOne,18,D
7021,IndexTwo,47,D
7022,TaxonomyValueOne,"Exercise Science, Kinesiology, Rehab, Health",D
7022,TaxonomyValueTwo,Information Science,D
7022,Pearson,0.5736627175759038,D
7022,P,3.077357178277257e-05,D
7022,IndexOne,38,D
7022,IndexTwo,47,D
7023,TaxonomyValueOne,Finance,D
7023,TaxonomyValueTwo,Information Science,D
7023,Pearson,0.7174701684362186,D
7023,P,4.246963627659484e-08,D
7023,IndexOne,106,D
7023,IndexTwo,47,D
7024,TaxonomyValueOne,Food Science,D
7024,TaxonomyValueTwo,Information Science,D
7024,Pearson,0.6136054449031317,D
7024,P,0.0030921020086225,D
7024,IndexOne,104,D
7024,IndexTwo,47,D
7025,TaxonomyValueOne,Forestry and Forest Resources,D
7025,TaxonomyValueTwo,Information Science,D
7025,Pearson,0.7512550079819456,D
7025,P,0.0196201799525047,D
7025,IndexOne,19,D
7025,IndexTwo,47,D
7026,TaxonomyValueOne,French Language and Literature,D
7026,TaxonomyValueTwo,Information Science,D
7026,Pearson,0.7910972648978902,D
7026,P,1.954644028652788e-05,D
7026,IndexOne,61,D
7026,IndexTwo,47,D
7027,TaxonomyValueOne,Genetics,D
7027,TaxonomyValueTwo,Information Science,D
7027,Pearson,0.6358783362058659,D
7027,P,0.0481357404805956,D
7027,IndexOne,36,D
7027,IndexTwo,47,D
7028,TaxonomyValueOne,Geology,D
7028,TaxonomyValueTwo,Information Science,D
7028,Pearson,0.7417561791929347,D
7028,P,7.15103744606817e-10,D
7028,IndexOne,20,D
7028,IndexTwo,47,D
7029,TaxonomyValueOne,Germanic Languages and Literatures,D
7029,TaxonomyValueTwo,Information Science,D
7029,Pearson,0.5234741562459565,D
7029,P,0.0148779847631379,D
7029,IndexOne,64,D
7029,IndexTwo,47,D
7030,TaxonomyValueOne,"Health, Physical Education, Recreation",D
7030,TaxonomyValueTwo,Information Science,D
7030,Pearson,0.5443977410933417,D
7030,P,0.0194987679890763,D
7030,IndexOne,42,D
7030,IndexTwo,47,D
7031,TaxonomyValueOne,Horticulture,D
7031,TaxonomyValueTwo,Information Science,D
7031,Pearson,0.9099342172671414,D
7031,P,0.0118024679843824,D
7031,IndexOne,103,D
7031,IndexTwo,47,D
7032,TaxonomyValueOne,Human Development and Family Sciences,D
7032,TaxonomyValueTwo,Information Science,D
7032,Pearson,0.7242181985062662,D
7032,P,2.8790635677767508e-05,D
7032,IndexOne,41,D
7032,IndexTwo,47,D
7033,TaxonomyValueOne,Immunology,D
7033,TaxonomyValueTwo,Information Science,D
7033,Pearson,0.613362126127683,D
7033,P,0.0014361152318625,D
7033,IndexOne,44,D
7033,IndexTwo,47,D
7034,TaxonomyValueOne,Industrial Engineering,D
7034,TaxonomyValueTwo,Information Science,D
7034,Pearson,0.811415924895746,D
7034,P,4.920911739729308e-07,D
7034,IndexOne,78,D
7034,IndexTwo,47,D
7035,TaxonomyValueOne,Information Science,D
7035,TaxonomyValueTwo,Information Science,D
7035,Pearson,1.0,D
7035,P,0.0,D
7035,IndexOne,59,D
7035,IndexTwo,47,D
7036,TaxonomyValueOne,Information Technology,D
7036,TaxonomyValueTwo,Information Science,D
7036,Pearson,0.705128484608929,D
7036,P,0.0003570895944063,D
7036,IndexOne,55,D
7036,IndexTwo,47,D
7037,TaxonomyValueOne,International Affairs,D
7037,TaxonomyValueTwo,Information Science,D
7037,Pearson,0.8126837994795147,D
7037,P,0.0023619505071261,D
7037,IndexOne,7,D
7037,IndexTwo,47,D
7038,TaxonomyValueOne,Management,D
7038,TaxonomyValueTwo,Information Science,D
7038,Pearson,0.7236101015836256,D
7038,P,6.221785446345859e-09,D
7038,IndexOne,102,D
7038,IndexTwo,47,D
7039,TaxonomyValueOne,Management Information Systems,D
7039,TaxonomyValueTwo,Information Science,D
7039,Pearson,0.756440714324547,D
7039,P,2.962715455479259e-05,D
7039,IndexOne,94,D
7039,IndexTwo,47,D
7040,TaxonomyValueOne,Marine Sciences,D
7040,TaxonomyValueTwo,Information Science,D
7040,Pearson,0.7408144849187653,D
7040,P,0.0002854071337685,D
7040,IndexOne,15,D
7040,IndexTwo,47,D
7041,TaxonomyValueOne,Marketing,D
7041,TaxonomyValueTwo,Information Science,D
7041,Pearson,0.7006009523034422,D
7041,P,2.396745036077381e-07,D
7041,IndexOne,100,D
7041,IndexTwo,47,D
7042,TaxonomyValueOne,Materials Engineering,D
7042,TaxonomyValueTwo,Information Science,D
7042,Pearson,0.7400359470884084,D
7042,P,1.9550333116063648e-06,D
7042,IndexOne,87,D
7042,IndexTwo,47,D
7043,TaxonomyValueOne,Mathematics,D
7043,TaxonomyValueTwo,Information Science,D
7043,Pearson,0.7897505234614203,D
7043,P,1.053908203871328e-13,D
7043,IndexOne,56,D
7043,IndexTwo,47,D
7044,TaxonomyValueOne,Mechanical Engineering,D
7044,TaxonomyValueTwo,Information Science,D
7044,Pearson,0.7902808644556497,D
7044,P,8.823037343819029e-12,D
7044,IndexOne,86,D
7044,IndexTwo,47,D
7045,TaxonomyValueOne,Microbiology,D
7045,TaxonomyValueTwo,Information Science,D
7045,Pearson,0.5556261750597583,D
7045,P,0.0006464316186085,D
7045,IndexOne,16,D
7045,IndexTwo,47,D
7046,TaxonomyValueOne,Molecular Biology,D
7046,TaxonomyValueTwo,Information Science,D
7046,Pearson,0.781709987120705,D
7046,P,9.039703927873238e-07,D
7046,IndexOne,11,D
7046,IndexTwo,47,D
7047,TaxonomyValueOne,Music,D
7047,TaxonomyValueTwo,Information Science,D
7047,Pearson,0.7483182533872756,D
7047,P,1.1864694474407788e-10,D
7047,IndexOne,76,D
7047,IndexTwo,47,D
7048,TaxonomyValueOne,Natural Resources,D
7048,TaxonomyValueTwo,Information Science,D
7048,Pearson,0.8280557059739323,D
7048,P,0.0008800278092899,D
7048,IndexOne,13,D
7048,IndexTwo,47,D
7049,TaxonomyValueOne,Near and Middle Eastern Languages and Cultures,D
7049,TaxonomyValueTwo,Information Science,D
7049,Pearson,0.3691629979359331,D
7049,P,0.2938021929497712,D
7049,IndexOne,73,D
7049,IndexTwo,47,D
7050,TaxonomyValueOne,Neuroscience,D
7050,TaxonomyValueTwo,Information Science,D
7050,Pearson,0.7298518369453953,D
7050,P,0.0002594670020407,D
7050,IndexOne,12,D
7050,IndexTwo,47,D
7051,TaxonomyValueOne,Nursing,D
7051,TaxonomyValueTwo,Information Science,D
7051,Pearson,0.6224137179398843,D
7051,P,1.7993322856904172e-06,D
7051,IndexOne,45,D
7051,IndexTwo,47,D
7052,TaxonomyValueOne,Nutrition Sciences,D
7052,TaxonomyValueTwo,Information Science,D
7052,Pearson,0.6187723986321151,D
7052,P,4.461384028559044e-05,D
7052,IndexOne,52,D
7052,IndexTwo,47,D
7053,TaxonomyValueOne,Operations Research,D
7053,TaxonomyValueTwo,Information Science,D
7053,Pearson,0.9000182908994733,D
7053,P,6.563920950244794e-08,D
7053,IndexOne,83,D
7053,IndexTwo,47,D
7054,TaxonomyValueOne,Pathology,D
7054,TaxonomyValueTwo,Information Science,D
7054,Pearson,0.3430921352577351,D
7054,P,0.0861763684812504,D
7054,IndexOne,32,D
7054,IndexTwo,47,D
7055,TaxonomyValueOne,Pharmaceutical Sciences,D
7055,TaxonomyValueTwo,Information Science,D
7055,Pearson,0.7112771587457367,D
7055,P,0.0013670034270091,D
7055,IndexOne,53,D
7055,IndexTwo,47,D
7056,TaxonomyValueOne,Pharmacology,D
7056,TaxonomyValueTwo,Information Science,D
7056,Pearson,0.6772195665584778,D
7056,P,0.0001447316863018,D
7056,IndexOne,51,D
7056,IndexTwo,47,D
7057,TaxonomyValueOne,Pharmacy,D
7057,TaxonomyValueTwo,Information Science,D
7057,Pearson,0.5064753953165737,D
7057,P,0.0226788908344662,D
7057,IndexOne,50,D
7057,IndexTwo,47,D
7058,TaxonomyValueOne,Physics,D
7058,TaxonomyValueTwo,Information Science,D
7058,Pearson,0.8041273890426245,D
7058,P,1.0189274284356192e-14,D
7058,IndexOne,28,D
7058,IndexTwo,47,D
7059,TaxonomyValueOne,Physiology,D
7059,TaxonomyValueTwo,Information Science,D
7059,Pearson,0.6843446368643042,D
7059,P,2.181887382111763e-05,D
7059,IndexOne,49,D
7059,IndexTwo,47,D
7060,TaxonomyValueOne,Plant Pathology,D
7060,TaxonomyValueTwo,Information Science,D
7060,Pearson,0.2518778662480805,D
7060,P,0.4826623672972324,D
7060,IndexOne,30,D
7060,IndexTwo,47,D
7061,TaxonomyValueOne,Plant Sciences,D
7061,TaxonomyValueTwo,Information Science,D
7061,Pearson,0.8077536685001675,D
7061,P,0.0014827541585213,D
7061,IndexOne,95,D
7061,IndexTwo,47,D
7062,TaxonomyValueOne,Psychology,D
7062,TaxonomyValueTwo,Information Science,D
7062,Pearson,0.7844156919549874,D
7062,P,1.2236945185936297e-13,D
7062,IndexOne,10,D
7062,IndexTwo,47,D
7063,TaxonomyValueOne,Public Health,D
7063,TaxonomyValueTwo,Information Science,D
7063,Pearson,0.5847594975609223,D
7063,P,0.0002813604071133,D
7063,IndexOne,48,D
7063,IndexTwo,47,D
7064,TaxonomyValueOne,Religious Studies,D
7064,TaxonomyValueTwo,Information Science,D
7064,Pearson,0.5403030171882404,D
7064,P,0.0017030215489461,D
7064,IndexOne,62,D
7064,IndexTwo,47,D
7065,TaxonomyValueOne,Slavic Languages and Literatures,D
7065,TaxonomyValueTwo,Information Science,D
7065,Pearson,0.6627842376656531,D
7065,P,0.0014489609552258,D
7065,IndexOne,63,D
7065,IndexTwo,47,D
7066,TaxonomyValueOne,Social Work,D
7066,TaxonomyValueTwo,Information Science,D
7066,Pearson,0.8351608861267864,D
7066,P,3.325870922217472e-12,D
7066,IndexOne,47,D
7066,IndexTwo,47,D
7067,TaxonomyValueOne,Soil Science,D
7067,TaxonomyValueTwo,Information Science,D
7067,Pearson,0.7124221201408363,D
7067,P,0.0207830201810541,D
7067,IndexOne,97,D
7067,IndexTwo,47,D
7068,TaxonomyValueOne,Spanish Language and Literature,D
7068,TaxonomyValueTwo,Information Science,D
7068,Pearson,0.7610336253887007,D
7068,P,3.910560373085239e-05,D
7068,IndexOne,77,D
7068,IndexTwo,47,D
7069,TaxonomyValueOne,Special Education,D
7069,TaxonomyValueTwo,Information Science,D
7069,Pearson,0.7242272851037619,D
7069,P,0.0033989355523768,D
7069,IndexOne,92,D
7069,IndexTwo,47,D
7070,TaxonomyValueOne,Speech and Hearing Sciences,D
7070,TaxonomyValueTwo,Information Science,D
7070,Pearson,0.6207739374467618,D
7070,P,0.0078323048000258,D
7070,IndexOne,46,D
7070,IndexTwo,47,D
7071,TaxonomyValueOne,Statistics,D
7071,TaxonomyValueTwo,Information Science,D
7071,Pearson,0.8033277403945646,D
7071,P,6.308253078733638e-09,D
7071,IndexOne,57,D
7071,IndexTwo,47,D
7072,TaxonomyValueOne,Systems Engineering,D
7072,TaxonomyValueTwo,Information Science,D
7072,Pearson,0.6775108271275126,D
7072,P,0.0109477587226137,D
7072,IndexOne,82,D
7072,IndexTwo,47,D
7073,TaxonomyValueOne,"Theatre Literature, History and Criticism",D
7073,TaxonomyValueTwo,Information Science,D
7073,Pearson,0.7357496369257063,D
7073,P,8.142450575582793e-06,D
7073,IndexOne,60,D
7073,IndexTwo,47,D
7074,TaxonomyValueOne,Urban and Regional Planning,D
7074,TaxonomyValueTwo,Information Science,D
7074,Pearson,0.7920458661232974,D
7074,P,8.555067518865349e-07,D
7074,IndexOne,105,D
7074,IndexTwo,47,D
7075,TaxonomyValueOne,Veterinary Medical Sciences,D
7075,TaxonomyValueTwo,Information Science,D
7075,Pearson,0.5588862985651106,D
7075,P,0.0377468978554096,D
7075,IndexOne,43,D
7075,IndexTwo,47,D
7076,TaxonomyValueOne,Anthropology,D
7076,TaxonomyValueTwo,Information Technology,D
7076,Pearson,0.582532718383719,D
7076,P,2.4759166466832277e-06,D
7076,IndexOne,0,D
7076,IndexTwo,51,D
7077,TaxonomyValueOne,Biological Sciences,D
7077,TaxonomyValueTwo,Information Technology,D
7077,Pearson,0.5848362842227498,D
7077,P,9.252240277552674e-07,D
7077,IndexOne,25,D
7077,IndexTwo,51,D
7078,TaxonomyValueOne,Economics,D
7078,TaxonomyValueTwo,Information Technology,D
7078,Pearson,0.6695051403378055,D
7078,P,1.981861168787832e-09,D
7078,IndexOne,1,D
7078,IndexTwo,51,D
7079,TaxonomyValueOne,Education,D
7079,TaxonomyValueTwo,Information Technology,D
7079,Pearson,0.2663475356488287,D
7079,P,0.2083739244744385,D
7079,IndexOne,88,D
7079,IndexTwo,51,D
7080,TaxonomyValueOne,Gender Studies,D
7080,TaxonomyValueTwo,Information Technology,D
7080,Pearson,0.3637164171842464,D
7080,P,0.1258296017155796,D
7080,IndexOne,2,D
7080,IndexTwo,51,D
7081,TaxonomyValueOne,Geography,D
7081,TaxonomyValueTwo,Information Technology,D
7081,Pearson,0.6253710229132153,D
7081,P,2.0752577832215108e-05,D
7081,IndexOne,3,D
7081,IndexTwo,51,D
7082,TaxonomyValueOne,History,D
7082,TaxonomyValueTwo,Information Technology,D
7082,Pearson,0.5295452924486761,D
7082,P,5.740049846179396e-06,D
7082,IndexOne,68,D
7082,IndexTwo,51,D
7083,TaxonomyValueOne,Linguistics,D
7083,TaxonomyValueTwo,Information Technology,D
7083,Pearson,0.4700731321625191,D
7083,P,0.0490099457003602,D
7083,IndexOne,72,D
7083,IndexTwo,51,D
7084,TaxonomyValueOne,Philosophy,D
7084,TaxonomyValueTwo,Information Technology,D
7084,Pearson,0.6341189396174117,D
7084,P,6.971895814922964e-08,D
7084,IndexOne,74,D
7084,IndexTwo,51,D
7085,TaxonomyValueOne,Political Science,D
7085,TaxonomyValueTwo,Information Technology,D
7085,Pearson,0.6137690024856998,D
7085,P,1.4417377773677802e-07,D
7085,IndexOne,4,D
7085,IndexTwo,51,D
7086,TaxonomyValueOne,Sociology,D
7086,TaxonomyValueTwo,Information Technology,D
7086,Pearson,0.6115291533174074,D
7086,P,2.098191573087317e-07,D
7086,IndexOne,5,D
7086,IndexTwo,51,D
7087,TaxonomyValueOne,Accounting,D
7087,TaxonomyValueTwo,Information Technology,D
7087,Pearson,0.7302149205991461,D
7087,P,1.697915683257764e-10,D
7087,IndexOne,93,D
7087,IndexTwo,51,D
7088,TaxonomyValueOne,Aerospace Engineering,D
7088,TaxonomyValueTwo,Information Technology,D
7088,Pearson,0.7144945115858431,D
7088,P,0.0012699764402526,D
7088,IndexOne,81,D
7088,IndexTwo,51,D
7089,TaxonomyValueOne,Agricultural Economics,D
7089,TaxonomyValueTwo,Information Technology,D
7089,Pearson,0.5502674852989432,D
7089,P,0.0513524571886029,D
7089,IndexOne,6,D
7089,IndexTwo,51,D
7090,TaxonomyValueOne,Agricultural Engineering,D
7090,TaxonomyValueTwo,Information Technology,D
7090,Pearson,0.3996558808756742,D
7090,P,0.0530029462711073,D
7090,IndexOne,79,D
7090,IndexTwo,51,D
7091,TaxonomyValueOne,Agronomy,D
7091,TaxonomyValueTwo,Information Technology,D
7091,Pearson,0.8735106424815549,D
7091,P,0.0529661414765364,D
7091,IndexOne,96,D
7091,IndexTwo,51,D
7092,TaxonomyValueOne,Anatomy,D
7092,TaxonomyValueTwo,Information Technology,D
7092,Pearson,0.8065704751246531,D
7092,P,0.0015256999385637,D
7092,IndexOne,33,D
7092,IndexTwo,51,D
7093,TaxonomyValueOne,Animal Sciences,D
7093,TaxonomyValueTwo,Information Technology,D
7093,Pearson,0.4285284927008608,D
7093,P,0.1109999054148893,D
7093,IndexOne,98,D
7093,IndexTwo,51,D
7094,TaxonomyValueOne,Architecture,D
7094,TaxonomyValueTwo,Information Technology,D
7094,Pearson,0.4514257074849886,D
7094,P,0.0268095058798276,D
7094,IndexOne,99,D
7094,IndexTwo,51,D
7095,TaxonomyValueOne,Art History and Criticism,D
7095,TaxonomyValueTwo,Information Technology,D
7095,Pearson,0.5351924957452205,D
7095,P,0.0004472261505275,D
7095,IndexOne,70,D
7095,IndexTwo,51,D
7096,TaxonomyValueOne,Asian Languages,D
7096,TaxonomyValueTwo,Information Technology,D
7096,Pearson,0.2298967022554381,D
7096,P,0.5838911294389089,D
7096,IndexOne,69,D
7096,IndexTwo,51,D
7097,TaxonomyValueOne,Asian Studies,D
7097,TaxonomyValueTwo,Information Technology,D
7097,Pearson,-0.0409605811620996,D
7097,P,0.9232847700857676,D
7097,IndexOne,66,D
7097,IndexTwo,51,D
7098,TaxonomyValueOne,Astronomy,D
7098,TaxonomyValueTwo,Information Technology,D
7098,Pearson,0.5428811184028975,D
7098,P,0.0041609953265262,D
7098,IndexOne,24,D
7098,IndexTwo,51,D
7099,TaxonomyValueOne,Atmospheric Sciences and Meteorology,D
7099,TaxonomyValueTwo,Information Technology,D
7099,Pearson,0.0451205811857589,D
7099,P,0.8634744333764482,D
7099,IndexOne,35,D
7099,IndexTwo,51,D
7100,TaxonomyValueOne,Biochemistry,D
7100,TaxonomyValueTwo,Information Technology,D
7100,Pearson,0.5766255683713065,D
7100,P,2.2144655419920627e-05,D
7100,IndexOne,34,D
7100,IndexTwo,51,D
7101,TaxonomyValueOne,Biomedical Engineering,D
7101,TaxonomyValueTwo,Information Technology,D
7101,Pearson,0.584607861853288,D
7101,P,0.0005530642557611,D
7101,IndexOne,23,D
7101,IndexTwo,51,D
7102,TaxonomyValueOne,Biophysics,D
7102,TaxonomyValueTwo,Information Technology,D
7102,Pearson,0.391956947377331,D
7102,P,0.2968024416013636,D
7102,IndexOne,31,D
7102,IndexTwo,51,D
7103,TaxonomyValueOne,Biostatistics,D
7103,TaxonomyValueTwo,Information Technology,D
7103,Pearson,0.527921341871922,D
7103,P,0.0243303140038568,D
7103,IndexOne,29,D
7103,IndexTwo,51,D
7104,TaxonomyValueOne,Business Administration,D
7104,TaxonomyValueTwo,Information Technology,D
7104,Pearson,0.6956669402318515,D
7104,P,0.0039773797735873,D
7104,IndexOne,101,D
7104,IndexTwo,51,D
7105,TaxonomyValueOne,Cell Biology,D
7105,TaxonomyValueTwo,Information Technology,D
7105,Pearson,0.5039602982638755,D
7105,P,0.0391454191760436,D
7105,IndexOne,27,D
7105,IndexTwo,51,D
7106,TaxonomyValueOne,Chemical Engineering,D
7106,TaxonomyValueTwo,Information Technology,D
7106,Pearson,0.4863718040857174,D
7106,P,0.0022714116898395,D
7106,IndexOne,26,D
7106,IndexTwo,51,D
7107,TaxonomyValueOne,Chemistry,D
7107,TaxonomyValueTwo,Information Technology,D
7107,Pearson,0.6286506540699979,D
7107,P,1.2255322630163098e-08,D
7107,IndexOne,22,D
7107,IndexTwo,51,D
7108,TaxonomyValueOne,Civil Engineering,D
7108,TaxonomyValueTwo,Information Technology,D
7108,Pearson,0.5590094330950527,D
7108,P,2.0110076743031525e-05,D
7108,IndexOne,80,D
7108,IndexTwo,51,D
7109,TaxonomyValueOne,Classics and Classical Languages,D
7109,TaxonomyValueTwo,Information Technology,D
7109,Pearson,0.4152161559016027,D
7109,P,0.0390146199034126,D
7109,IndexOne,65,D
7109,IndexTwo,51,D
7110,TaxonomyValueOne,Communication Disorders and Sciences,D
7110,TaxonomyValueTwo,Information Technology,D
7110,Pearson,0.4260491307017704,D
7110,P,0.0168569827629274,D
7110,IndexOne,37,D
7110,IndexTwo,51,D
7111,TaxonomyValueOne,Comparative Literature,D
7111,TaxonomyValueTwo,Information Technology,D
7111,Pearson,0.7005506910370218,D
7111,P,0.0163498419565967,D
7111,IndexOne,67,D
7111,IndexTwo,51,D
7112,TaxonomyValueOne,Computer Engineering,D
7112,TaxonomyValueTwo,Information Technology,D
7112,Pearson,0.6459230651751715,D
7112,P,4.070399484211703e-07,D
7112,IndexOne,58,D
7112,IndexTwo,51,D
7113,TaxonomyValueOne,Computer Science,D
7113,TaxonomyValueTwo,Information Technology,D
7113,Pearson,0.7802278493062146,D
7113,P,1.1458881652344012e-14,D
7113,IndexOne,54,D
7113,IndexTwo,51,D
7114,TaxonomyValueOne,Counselor Education,D
7114,TaxonomyValueTwo,Information Technology,D
7114,Pearson,0.7518323121484881,D
7114,P,5.471703368888697e-05,D
7114,IndexOne,89,D
7114,IndexTwo,51,D
7115,TaxonomyValueOne,Criminal Justice and Criminology,D
7115,TaxonomyValueTwo,Information Technology,D
7115,Pearson,0.6948043087960607,D
7115,P,2.581579914744047e-06,D
7115,IndexOne,9,D
7115,IndexTwo,51,D
7116,TaxonomyValueOne,Curriculum and Instruction,D
7116,TaxonomyValueTwo,Information Technology,D
7116,Pearson,0.56491307245481,D
7116,P,0.0003313540569432,D
7116,IndexOne,90,D
7116,IndexTwo,51,D
7117,TaxonomyValueOne,Ecology,D
7117,TaxonomyValueTwo,Information Technology,D
7117,Pearson,0.2995995761831283,D
7117,P,0.3707536046893596,D
7117,IndexOne,21,D
7117,IndexTwo,51,D
7118,TaxonomyValueOne,Education Administration,D
7118,TaxonomyValueTwo,Information Technology,D
7118,Pearson,0.7507287197162986,D
7118,P,3.7081391831088255e-08,D
7118,IndexOne,91,D
7118,IndexTwo,51,D
7119,TaxonomyValueOne,Educational Psychology,D
7119,TaxonomyValueTwo,Information Technology,D
7119,Pearson,0.7601112435386114,D
7119,P,4.047146184394827e-05,D
7119,IndexOne,8,D
7119,IndexTwo,51,D
7120,TaxonomyValueOne,Electrical Engineering,D
7120,TaxonomyValueTwo,Information Technology,D
7120,Pearson,0.6520844040807752,D
7120,P,3.9095841409957614e-08,D
7120,IndexOne,84,D
7120,IndexTwo,51,D
7121,TaxonomyValueOne,English Language and Literature,D
7121,TaxonomyValueTwo,Information Technology,D
7121,Pearson,0.5584347200617761,D
7121,P,1.97593004370122e-06,D
7121,IndexOne,75,D
7121,IndexTwo,51,D
7122,TaxonomyValueOne,Entomology,D
7122,TaxonomyValueTwo,Information Technology,D
7122,Pearson,0.6699002578315166,D
7122,P,0.0340663981941483,D
7122,IndexOne,14,D
7122,IndexTwo,51,D
7123,TaxonomyValueOne,Environmental Engineering,D
7123,TaxonomyValueTwo,Information Technology,D
7123,Pearson,0.5148956385648489,D
7123,P,0.000940787982905,D
7123,IndexOne,85,D
7123,IndexTwo,51,D
7124,TaxonomyValueOne,Environmental Health Sciences,D
7124,TaxonomyValueTwo,Information Technology,D
7124,Pearson,0.8128005879855309,D
7124,P,0.0001296130306487,D
7124,IndexOne,40,D
7124,IndexTwo,51,D
7125,TaxonomyValueOne,Environmental Sciences,D
7125,TaxonomyValueTwo,Information Technology,D
7125,Pearson,0.6442533171538345,D
7125,P,0.0001220177465,D
7125,IndexOne,17,D
7125,IndexTwo,51,D
7126,TaxonomyValueOne,Epidemiology,D
7126,TaxonomyValueTwo,Information Technology,D
7126,Pearson,0.490916083738631,D
7126,P,0.0279559960335161,D
7126,IndexOne,39,D
7126,IndexTwo,51,D
7127,TaxonomyValueOne,Evolutionary Biology,D
7127,TaxonomyValueTwo,Information Technology,D
7127,Pearson,0.3866966642671747,D
7127,P,0.3914847986100843,D
7127,IndexOne,18,D
7127,IndexTwo,51,D
7128,TaxonomyValueOne,"Exercise Science, Kinesiology, Rehab, Health",D
7128,TaxonomyValueTwo,Information Technology,D
7128,Pearson,0.6450267353744448,D
7128,P,4.27428264346188e-07,D
7128,IndexOne,38,D
7128,IndexTwo,51,D
7129,TaxonomyValueOne,Finance,D
7129,TaxonomyValueTwo,Information Technology,D
7129,Pearson,0.7866494728213451,D
7129,P,1.7811639088167296e-12,D
7129,IndexOne,106,D
7129,IndexTwo,51,D
7130,TaxonomyValueOne,Food Science,D
7130,TaxonomyValueTwo,Information Technology,D
7130,Pearson,0.1672171763277573,D
7130,P,0.5677392842819506,D
7130,IndexOne,104,D
7130,IndexTwo,51,D
7131,TaxonomyValueOne,Forestry and Forest Resources,D
7131,TaxonomyValueTwo,Information Technology,D
7131,Pearson,0.0627487565871725,D
7131,P,0.8826545507962199,D
7131,IndexOne,19,D
7131,IndexTwo,51,D
7132,TaxonomyValueOne,French Language and Literature,D
7132,TaxonomyValueTwo,Information Technology,D
7132,Pearson,0.6157194097521894,D
7132,P,0.0111081589506871,D
7132,IndexOne,61,D
7132,IndexTwo,51,D
7133,TaxonomyValueOne,Geology,D
7133,TaxonomyValueTwo,Information Technology,D
7133,Pearson,0.4803780020210093,D
7133,P,0.000632281115385,D
7133,IndexOne,20,D
7133,IndexTwo,51,D
7134,TaxonomyValueOne,Germanic Languages and Literatures,D
7134,TaxonomyValueTwo,Information Technology,D
7134,Pearson,0.5336662952711331,D
7134,P,0.0493620560825308,D
7134,IndexOne,64,D
7134,IndexTwo,51,D
7135,TaxonomyValueOne,"Health, Physical Education, Recreation",D
7135,TaxonomyValueTwo,Information Technology,D
7135,Pearson,0.6734720902638683,D
7135,P,0.000591159212199,D
7135,IndexOne,42,D
7135,IndexTwo,51,D
7136,TaxonomyValueOne,Human Development and Family Sciences,D
7136,TaxonomyValueTwo,Information Technology,D
7136,Pearson,0.5884761304551567,D
7136,P,0.0063436168401875,D
7136,IndexOne,41,D
7136,IndexTwo,51,D
7137,TaxonomyValueOne,Immunology,D
7137,TaxonomyValueTwo,Information Technology,D
7137,Pearson,0.5593038821282884,D
7137,P,0.0242878308806185,D
7137,IndexOne,44,D
7137,IndexTwo,51,D
7138,TaxonomyValueOne,Industrial Engineering,D
7138,TaxonomyValueTwo,Information Technology,D
7138,Pearson,0.6561991649730192,D
7138,P,0.0004976318732107,D
7138,IndexOne,78,D
7138,IndexTwo,51,D
7139,TaxonomyValueOne,Information Science,D
7139,TaxonomyValueTwo,Information Technology,D
