Subfigure,Element,Attribute,Value
B,53,TaxonomyLevel,Field
B,53,TaxonomyValue,Special Education
B,53,FemalePercentOfAttritions,29.04761904761905
B,53,NewHiresPercentFemale,68.96551724137932
B,54,TaxonomyLevel,Field
B,54,TaxonomyValue,Educational Psychology
B,54,FemalePercentOfAttritions,19.32717678100264
B,54,NewHiresPercentFemale,62.315270935960584
B,55,TaxonomyLevel,Field
B,55,TaxonomyValue,Philosophy
B,55,FemalePercentOfAttritions,7.725587144622992
B,55,NewHiresPercentFemale,41.03585657370518
B,56,TaxonomyLevel,Field
B,56,TaxonomyValue,Religious Studies
B,56,FemalePercentOfAttritions,10.67484662576687
B,56,NewHiresPercentFemale,41.64305949008499
B,57,TaxonomyLevel,Field
B,57,TaxonomyValue,Civil Engineering
B,57,FemalePercentOfAttritions,3.360137851809305
B,57,NewHiresPercentFemale,29.96632996632997
B,58,TaxonomyLevel,Field
B,58,TaxonomyValue,Environmental Engineering
B,58,FemalePercentOfAttritions,3.6665513663092355
B,58,NewHiresPercentFemale,30.11363636363636
B,59,TaxonomyLevel,Field
B,59,TaxonomyValue,Architecture
B,59,FemalePercentOfAttritions,8.378947368421052
B,59,NewHiresPercentFemale,37.61194029850746
B,60,TaxonomyLevel,Field
B,60,TaxonomyValue,Mechanical Engineering
B,60,FemalePercentOfAttritions,2.384408044785403
B,60,NewHiresPercentFemale,20.62737642585551
B,61,TaxonomyLevel,Field
B,61,TaxonomyValue,Chemical Engineering
B,61,FemalePercentOfAttritions,3.188054882970137
B,61,NewHiresPercentFemale,26.030368763557483
B,62,TaxonomyLevel,Field
B,62,TaxonomyValue,Biomedical Engineering
B,62,FemalePercentOfAttritions,4.919786096256685
B,62,NewHiresPercentFemale,28.97526501766784
B,63,TaxonomyLevel,Field
B,63,TaxonomyValue,Geology
B,63,FemalePercentOfAttritions,5.517987557479037
B,63,NewHiresPercentFemale,37.55656108597285
B,64,TaxonomyLevel,Field
B,64,TaxonomyValue,Aerospace Engineering
B,64,FemalePercentOfAttritions,2.234094220495386
B,64,NewHiresPercentFemale,17.16937354988399
B,65,TaxonomyLevel,Field
B,65,TaxonomyValue,Environmental Health Sciences
B,65,FemalePercentOfAttritions,11.390887290167866
B,65,NewHiresPercentFemale,48.57142857142857
B,66,TaxonomyLevel,Field
B,66,TaxonomyValue,Nursing
B,66,FemalePercentOfAttritions,39.9424801218068
B,66,NewHiresPercentFemale,86.90416457601606
B,67,TaxonomyLevel,Field
B,67,TaxonomyValue,Agricultural Engineering
B,67,FemalePercentOfAttritions,3.4370645610775665
B,67,NewHiresPercentFemale,31.318681318681318
B,68,TaxonomyLevel,Field
B,68,TaxonomyValue,Germanic Languages and Literatures
B,68,FemalePercentOfAttritions,10.9375
B,68,NewHiresPercentFemale,48.06201550387597
B,69,TaxonomyLevel,Field
B,69,TaxonomyValue,Spanish Language and Literature
B,69,FemalePercentOfAttritions,11.741682974559687
B,69,NewHiresPercentFemale,53.38983050847458
B,70,TaxonomyLevel,Field
B,70,TaxonomyValue,Asian Languages
B,70,FemalePercentOfAttritions,6.724511930585683
B,70,NewHiresPercentFemale,39.04761904761905
B,71,TaxonomyLevel,Field
B,71,TaxonomyValue,Slavic Languages and Literatures
B,71,FemalePercentOfAttritions,11.409395973154362
B,71,NewHiresPercentFemale,52.17391304347826
B,72,TaxonomyLevel,Field
B,72,TaxonomyValue,Anthropology
B,72,FemalePercentOfAttritions,12.782401902497028
B,72,NewHiresPercentFemale,59.580052493438316
B,73,TaxonomyLevel,Field
B,73,TaxonomyValue,French Language and Literature
B,73,FemalePercentOfAttritions,15.32033426183844
B,73,NewHiresPercentFemale,52.666666666666664
B,74,TaxonomyLevel,Field
B,74,TaxonomyValue,Comparative Literature
B,74,FemalePercentOfAttritions,11.326378539493295
B,74,NewHiresPercentFemale,51.85185185185185
B,75,TaxonomyLevel,Field
B,75,TaxonomyValue,English Language and Literature
B,75,FemalePercentOfAttritions,14.760654918135232
B,75,NewHiresPercentFemale,56.19672131147541
B,76,TaxonomyLevel,Field
B,76,TaxonomyValue,Epidemiology
B,76,FemalePercentOfAttritions,18.738140417457306
B,76,NewHiresPercentFemale,58.77659574468085
B,77,TaxonomyLevel,Field
B,77,TaxonomyValue,"Health, Physical Education, Recreation"
B,77,FemalePercentOfAttritions,16.342412451361866
B,77,NewHiresPercentFemale,42.67100977198697
B,78,TaxonomyLevel,Field
B,78,TaxonomyValue,Plant Sciences
B,78,FemalePercentOfAttritions,6.969696969696971
B,78,NewHiresPercentFemale,30.96446700507614
B,79,TaxonomyLevel,Field
B,79,TaxonomyValue,Plant Pathology
B,79,FemalePercentOfAttritions,7.207207207207207
B,79,NewHiresPercentFemale,33.66336633663366
B,80,TaxonomyLevel,Field
B,80,TaxonomyValue,Agronomy
B,80,FemalePercentOfAttritions,4.994686503719448
B,80,NewHiresPercentFemale,22.695035460992898
B,81,TaxonomyLevel,Field
B,81,TaxonomyValue,Horticulture
B,81,FemalePercentOfAttritions,7.040417209908735
B,81,NewHiresPercentFemale,23.01587301587301
B,82,TaxonomyLevel,Field
B,82,TaxonomyValue,Soil Science
B,82,FemalePercentOfAttritions,6.18860510805501
B,82,NewHiresPercentFemale,27.21518987341772
B,83,TaxonomyLevel,Field
B,83,TaxonomyValue,Art History and Criticism
B,83,FemalePercentOfAttritions,14.69033232628399
B,83,NewHiresPercentFemale,63.8728323699422
B,84,TaxonomyLevel,Field
B,84,TaxonomyValue,Human Development and Family Sciences
B,84,FemalePercentOfAttritions,20.724465558194773
B,84,NewHiresPercentFemale,68.17102137767222
B,85,TaxonomyLevel,Field
B,85,TaxonomyValue,Education Administration
B,85,FemalePercentOfAttritions,20.26143790849673
B,85,NewHiresPercentFemale,53.97973950795948
B,86,TaxonomyLevel,Field
B,86,TaxonomyValue,Speech and Hearing Sciences
B,86,FemalePercentOfAttritions,24.836601307189543
B,86,NewHiresPercentFemale,65.93406593406593
B,87,TaxonomyLevel,Field
B,87,TaxonomyValue,Curriculum and Instruction
B,87,FemalePercentOfAttritions,25.15607785530665
B,87,NewHiresPercentFemale,67.67337807606265
B,88,TaxonomyLevel,Field
B,88,TaxonomyValue,"Theatre Literature, History and Criticism"
B,88,FemalePercentOfAttritions,15.209988649262202
B,88,NewHiresPercentFemale,56.00000000000001
B,89,TaxonomyLevel,Field
B,89,TaxonomyValue,Music
B,89,FemalePercentOfAttritions,10.170722847802399
B,89,NewHiresPercentFemale,39.10323253388947
B,90,TaxonomyLevel,Field
B,90,TaxonomyValue,Information Science
B,90,FemalePercentOfAttritions,13.680297397769516
B,90,NewHiresPercentFemale,43.36734693877551
B,91,TaxonomyLevel,Field
B,91,TaxonomyValue,Materials Engineering
B,91,FemalePercentOfAttritions,3.35195530726257
B,91,NewHiresPercentFemale,29.20962199312715
B,92,TaxonomyLevel,Field
B,92,TaxonomyValue,Pharmaceutical Sciences
B,92,FemalePercentOfAttritions,11.532033426183844
B,92,NewHiresPercentFemale,41.35802469135802
B,93,TaxonomyLevel,Field
B,93,TaxonomyValue,Biophysics
B,93,FemalePercentOfAttritions,7.366071428571429
B,93,NewHiresPercentFemale,25.0
B,94,TaxonomyLevel,Field
B,94,TaxonomyValue,Astronomy
B,94,FemalePercentOfAttritions,2.7872195785180147
B,94,NewHiresPercentFemale,31.71806167400881
B,95,TaxonomyLevel,Field
B,95,TaxonomyValue,Industrial Engineering
B,95,FemalePercentOfAttritions,3.557617942768755
B,95,NewHiresPercentFemale,23.94366197183098
B,96,TaxonomyLevel,Field
B,96,TaxonomyValue,Systems Engineering
B,96,FemalePercentOfAttritions,4.063429137760158
B,96,NewHiresPercentFemale,23.66412213740458
B,97,TaxonomyLevel,Field
B,97,TaxonomyValue,Information Technology
B,97,FemalePercentOfAttritions,7.848837209302325
B,97,NewHiresPercentFemale,27.652733118971064
B,98,TaxonomyLevel,Field
B,98,TaxonomyValue,Electrical Engineering
B,98,FemalePercentOfAttritions,2.8393351800554014
B,98,NewHiresPercentFemale,18.6219739292365
B,99,TaxonomyLevel,Field
B,99,TaxonomyValue,Computer Engineering
B,99,FemalePercentOfAttritions,2.8668427008675974
B,99,NewHiresPercentFemale,19.095940959409592
B,100,TaxonomyLevel,Field
B,100,TaxonomyValue,International Affairs
B,100,FemalePercentOfAttritions,11.631108052305574
B,100,NewHiresPercentFemale,38.16568047337278
B,101,TaxonomyLevel,Field
B,101,TaxonomyValue,Marketing
B,101,FemalePercentOfAttritions,10.6862231534835
B,101,NewHiresPercentFemale,38.09523809523809
B,102,TaxonomyLevel,Field
B,102,TaxonomyValue,Finance
B,102,FemalePercentOfAttritions,6.064516129032258
B,102,NewHiresPercentFemale,23.616734143049932
B,103,TaxonomyLevel,Field
B,103,TaxonomyValue,Business Administration
B,103,FemalePercentOfAttritions,7.22338204592902
B,103,NewHiresPercentFemale,31.05515587529976
B,104,TaxonomyLevel,Field
B,104,TaxonomyValue,Accounting
B,104,FemalePercentOfAttritions,9.92613111726685
B,104,NewHiresPercentFemale,34.83709273182957
B,105,TaxonomyLevel,Field
B,105,TaxonomyValue,Criminal Justice and Criminology
B,105,FemalePercentOfAttritions,12.099644128113878
B,105,NewHiresPercentFemale,48.44559585492228
B,106,TaxonomyLevel,Field
B,106,TaxonomyValue,Urban and Regional Planning
B,106,FemalePercentOfAttritions,10.155535224153706
B,106,NewHiresPercentFemale,44.48818897637795
B,107,TaxonomyLevel,Field
B,107,TaxonomyValue,Forestry and Forest Resources
B,107,FemalePercentOfAttritions,6.590724165988608
B,107,NewHiresPercentFemale,31.14035087719298
B,108,TaxonomyLevel,Field
B,108,TaxonomyValue,Pathology
B,108,FemalePercentOfAttritions,16.405910473707085
B,108,NewHiresPercentFemale,47.56756756756757
B,109,TaxonomyLevel,Field
B,109,TaxonomyValue,Animal Sciences
B,109,FemalePercentOfAttritions,8.209876543209877
B,109,NewHiresPercentFemale,47.3076923076923
B,110,TaxonomyLevel,Field
B,110,TaxonomyValue,Gender Studies
B,110,FemalePercentOfAttritions,18.448637316561843
B,110,NewHiresPercentFemale,67.93893129770993
B,111,TaxonomyLevel,Field
B,111,TaxonomyValue,Pharmacy
B,111,FemalePercentOfAttritions,21.052631578947366
B,111,NewHiresPercentFemale,59.4488188976378
B,112,TaxonomyLevel,Field
B,112,TaxonomyValue,Classics and Classical Languages
B,112,FemalePercentOfAttritions,11.070381231671554
B,112,NewHiresPercentFemale,51.74418604651163
B,113,TaxonomyLevel,Field
B,113,TaxonomyValue,Asian Studies
B,113,FemalePercentOfAttritions,7.705192629815745
B,113,NewHiresPercentFemale,37.76223776223776
B,114,TaxonomyLevel,Field
B,114,TaxonomyValue,Theological Studies
B,114,FemalePercentOfAttritions,8.777598276790522
B,114,NewHiresPercentFemale,31.962025316455687
B,115,TaxonomyLevel,Field
B,115,TaxonomyValue,Near and Middle Eastern Languages and Cultures
B,115,FemalePercentOfAttritions,8.705357142857142
B,115,NewHiresPercentFemale,44.70588235294118
C,0,TaxonomyLevel,Academia
C,0,TaxonomyValue,Academia
C,0,CareerAge,1.0
C,0,Gender,Female
C,0,Faculty,15476
C,0,FemaleFaculty,7146
C,0,FractionFemale,0.4617472215042646
C,0,MaleFaculty,8330
C,0,FractionMale,0.5382527784957354
C,0,Umbrella,Academia
C,0,UmbrellaColor,#45A1F8
C,0,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,0,PercentFemale,46.17472215042646
C,0,UpperConf,46.96016396137117
C,0,LowerConf,45.389280339481765
C,0,Index,8
C,1,TaxonomyLevel,Academia
C,1,TaxonomyValue,Academia
C,1,CareerAge,2.0
C,1,Gender,Female
C,1,Faculty,22046
C,1,FemaleFaculty,10071
C,1,FractionFemale,0.4568175632767849
C,1,MaleFaculty,11975
C,1,FractionMale,0.5431824367232151
C,1,Umbrella,Academia
C,1,UmbrellaColor,#45A1F8
C,1,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,1,PercentFemale,45.68175632767849
C,1,UpperConf,46.339304303874165
C,1,LowerConf,45.02420835148281
C,1,Index,8
C,2,TaxonomyLevel,Academia
C,2,TaxonomyValue,Academia
C,2,CareerAge,3.0
C,2,Gender,Female
C,2,Faculty,28295
C,2,FemaleFaculty,12767
C,2,FractionFemale,0.4512104612122283
C,2,MaleFaculty,15528
C,2,FractionMale,0.5487895387877717
C,2,Umbrella,Academia
C,2,UmbrellaColor,#45A1F8
C,2,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,2,PercentFemale,45.12104612122283
C,2,UpperConf,45.700856164774294
C,2,LowerConf,44.541236077671364
C,2,Index,8
C,3,TaxonomyLevel,Academia
C,3,TaxonomyValue,Academia
C,3,CareerAge,4.0
C,3,Gender,Female
C,3,Faculty,33314
C,3,FemaleFaculty,14726
C,3,FractionFemale,0.4420363811010386
C,3,MaleFaculty,18588
C,3,FractionMale,0.5579636188989614
C,3,Umbrella,Academia
C,3,UmbrellaColor,#45A1F8
C,3,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,3,PercentFemale,44.20363811010386
C,3,UpperConf,44.7369320503644
C,3,LowerConf,43.67034416984332
C,3,Index,8
C,4,TaxonomyLevel,Academia
C,4,TaxonomyValue,Academia
C,4,CareerAge,5.0
C,4,Gender,Female
C,4,Faculty,37457
C,4,FemaleFaculty,16314
C,4,FractionFemale,0.4355394185332514
C,4,MaleFaculty,21143
C,4,FractionMale,0.5644605814667485
C,4,Umbrella,Academia
C,4,UmbrellaColor,#45A1F8
C,4,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,4,PercentFemale,43.55394185332514
C,4,UpperConf,44.05606719287348
C,4,LowerConf,43.051816513776814
C,4,Index,8
C,5,TaxonomyLevel,Academia
C,5,TaxonomyValue,Academia
C,5,CareerAge,6.0
C,5,Gender,Female
C,5,Faculty,40752
C,5,FemaleFaculty,17544
C,5,FractionFemale,0.4305064782096584
C,5,MaleFaculty,23208
C,5,FractionMale,0.5694935217903416
C,5,Umbrella,Academia
C,5,UmbrellaColor,#45A1F8
C,5,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,5,PercentFemale,43.05064782096584
C,5,UpperConf,43.5313851728213
C,5,LowerConf,42.56991046911038
C,5,Index,8
C,6,TaxonomyLevel,Academia
C,6,TaxonomyValue,Academia
C,6,CareerAge,7.0
C,6,Gender,Female
C,6,Faculty,42759
C,6,FemaleFaculty,18156
C,6,FractionFemale,0.4246123623096892
C,6,MaleFaculty,24603
C,6,FractionMale,0.5753876376903109
C,6,Umbrella,Academia
C,6,UmbrellaColor,#45A1F8
C,6,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,6,PercentFemale,42.46123623096892
C,6,UpperConf,42.92973764021267
C,6,LowerConf,41.992734821725165
C,6,Index,8
C,7,TaxonomyLevel,Academia
C,7,TaxonomyValue,Academia
C,7,CareerAge,8.0
C,7,Gender,Female
C,7,Faculty,43653
C,7,FemaleFaculty,18357
C,7,FractionFemale,0.4205209263968112
C,7,MaleFaculty,25296
C,7,FractionMale,0.5794790736031887
C,7,Umbrella,Academia
C,7,UmbrellaColor,#45A1F8
C,7,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,7,PercentFemale,42.05209263968112
C,7,UpperConf,42.51517019097567
C,7,LowerConf,41.589015088386574
C,7,Index,8
C,8,TaxonomyLevel,Academia
C,8,TaxonomyValue,Academia
C,8,CareerAge,9.0
C,8,Gender,Female
C,8,Faculty,44176
C,8,FemaleFaculty,18300
C,8,FractionFemale,0.4142520825787758
C,8,MaleFaculty,25876
C,8,FractionMale,0.5857479174212241
C,8,Umbrella,Academia
C,8,UmbrellaColor,#45A1F8
C,8,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,8,PercentFemale,41.425208257877586
C,8,UpperConf,41.8845570970251
C,8,LowerConf,40.96585941873006
C,8,Index,8
C,9,TaxonomyLevel,Academia
C,9,TaxonomyValue,Academia
C,9,CareerAge,10.0
C,9,Gender,Female
C,9,Faculty,44419
C,9,FemaleFaculty,18174
C,9,FractionFemale,0.4091492379387199
C,9,MaleFaculty,26245
C,9,FractionMale,0.5908507620612801
C,9,Umbrella,Academia
C,9,UmbrellaColor,#45A1F8
C,9,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,9,PercentFemale,40.914923793871985
C,9,UpperConf,41.37216301446255
C,9,LowerConf,40.45768457328143
C,9,Index,8
C,10,TaxonomyLevel,Academia
C,10,TaxonomyValue,Academia
C,10,CareerAge,11.0
C,10,Gender,Female
C,10,Faculty,44770
C,10,FemaleFaculty,18195
C,10,FractionFemale,0.4064105427741791
C,10,MaleFaculty,26575
C,10,FractionMale,0.5935894572258209
C,10,Umbrella,Academia
C,10,UmbrellaColor,#45A1F8
C,10,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,10,PercentFemale,40.64105427741791
C,10,UpperConf,41.09602150660153
C,10,LowerConf,40.1860870482343
C,10,Index,8
C,11,TaxonomyLevel,Academia
C,11,TaxonomyValue,Academia
C,11,CareerAge,12.0
C,11,Gender,Female
C,11,Faculty,44792
C,11,FemaleFaculty,17979
C,11,FractionFemale,0.4013886408287194
C,11,MaleFaculty,26813
C,11,FractionMale,0.5986113591712806
C,11,Umbrella,Academia
C,11,UmbrellaColor,#45A1F8
C,11,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,11,PercentFemale,40.13886408287194
C,11,UpperConf,40.59280870939274
C,11,LowerConf,39.68491945635114
C,11,Index,8
C,12,TaxonomyLevel,Academia
C,12,TaxonomyValue,Academia
C,12,CareerAge,13.0
C,12,Gender,Female
C,12,Faculty,44229
C,12,FemaleFaculty,17560
C,12,FractionFemale,0.3970245766352393
C,12,MaleFaculty,26669
C,12,FractionMale,0.6029754233647606
C,12,Umbrella,Academia
C,12,UmbrellaColor,#45A1F8
C,12,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,12,PercentFemale,39.70245766352393
C,12,UpperConf,40.158445262860305
C,12,LowerConf,39.24647006418756
C,12,Index,8
C,13,TaxonomyLevel,Academia
C,13,TaxonomyValue,Academia
C,13,CareerAge,14.0
C,13,Gender,Female
C,13,Faculty,43835
C,13,FemaleFaculty,17090
C,13,FractionFemale,0.3898711075624501
C,13,MaleFaculty,26745
C,13,FractionMale,0.6101288924375499
C,13,Umbrella,Academia
C,13,UmbrellaColor,#45A1F8
C,13,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,13,PercentFemale,38.98711075624501
C,13,UpperConf,39.44368237040444
C,13,LowerConf,38.53053914208558
C,13,Index,8
C,14,TaxonomyLevel,Academia
C,14,TaxonomyValue,Academia
C,14,CareerAge,15.0
C,14,Gender,Female
C,14,Faculty,43283
C,14,FemaleFaculty,16673
C,14,FractionFemale,0.3852089734999884
C,14,MaleFaculty,26610
C,14,FractionMale,0.6147910265000116
C,14,Umbrella,Academia
C,14,UmbrellaColor,#45A1F8
C,14,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,14,PercentFemale,38.52089734999884
C,14,UpperConf,38.9793572669665
C,14,LowerConf,38.062437433031185
C,14,Index,8
C,15,TaxonomyLevel,Academia
C,15,TaxonomyValue,Academia
C,15,CareerAge,16.0
C,15,Gender,Female
C,15,Faculty,42610
C,15,FemaleFaculty,16169
C,15,FractionFemale,0.379464914339357
C,15,MaleFaculty,26441
C,15,FractionMale,0.6205350856606431
C,15,Umbrella,Academia
C,15,UmbrellaColor,#45A1F8
C,15,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,15,PercentFemale,37.9464914339357
C,15,UpperConf,38.40723715255357
C,15,LowerConf,37.485745715317826
C,15,Index,8
C,16,TaxonomyLevel,Academia
C,16,TaxonomyValue,Academia
C,16,CareerAge,17.0
C,16,Gender,Female
C,16,Faculty,42055
C,16,FemaleFaculty,15801
C,16,FractionFemale,0.3757222684579717
C,16,MaleFaculty,26254
C,16,FractionMale,0.6242777315420283
C,16,Umbrella,Academia
C,16,UmbrellaColor,#45A1F8
C,16,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,16,PercentFemale,37.57222684579717
C,16,UpperConf,38.035099647024865
C,16,LowerConf,37.10935404456947
C,16,Index,8
C,17,TaxonomyLevel,Academia
C,17,TaxonomyValue,Academia
C,17,CareerAge,18.0
C,17,Gender,Female
C,17,Faculty,41330
C,17,FemaleFaculty,15401
C,17,FractionFemale,0.3726348899104766
C,17,MaleFaculty,25929
C,17,FractionMale,0.6273651100895233
C,17,Umbrella,Academia
C,17,UmbrellaColor,#45A1F8
C,17,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,17,PercentFemale,37.26348899104766
C,17,UpperConf,37.7296300166732
C,17,LowerConf,36.797347965422134
C,17,Index,8
C,18,TaxonomyLevel,Academia
C,18,TaxonomyValue,Academia
C,18,CareerAge,19.0
C,18,Gender,Female
C,18,Faculty,40669
C,18,FemaleFaculty,14965
C,18,FractionFemale,0.3679706902062996
C,18,MaleFaculty,25704
C,18,FractionMale,0.6320293097937004
C,18,Umbrella,Academia
C,18,UmbrellaColor,#45A1F8
C,18,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,18,PercentFemale,36.797069020629955
C,18,UpperConf,37.265765366071285
C,18,LowerConf,36.32837267518864
C,18,Index,8
C,19,TaxonomyLevel,Academia
C,19,TaxonomyValue,Academia
C,19,CareerAge,20.0
C,19,Gender,Female
C,19,Faculty,40004
C,19,FemaleFaculty,14470
C,19,FractionFemale,0.3617138286171383
C,19,MaleFaculty,25534
C,19,FractionMale,0.6382861713828617
C,19,Umbrella,Academia
C,19,UmbrellaColor,#45A1F8
C,19,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,19,PercentFemale,36.17138286171383
C,19,UpperConf,36.642237286176176
C,19,LowerConf,35.700528437251485
C,19,Index,8
C,20,TaxonomyLevel,Academia
C,20,TaxonomyValue,Academia
C,20,CareerAge,21.0
C,20,Gender,Female
C,20,Faculty,39307
C,20,FemaleFaculty,13982
C,20,FractionFemale,0.3557127229246699
C,20,MaleFaculty,25325
C,20,FractionMale,0.6442872770753301
C,20,Umbrella,Academia
C,20,UmbrellaColor,#45A1F8
C,20,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,20,PercentFemale,35.571272292466986
C,20,UpperConf,36.04453536487594
C,20,LowerConf,35.098009220058046
C,20,Index,8
C,21,TaxonomyLevel,Academia
C,21,TaxonomyValue,Academia
C,21,CareerAge,22.0
C,21,Gender,Female
C,21,Faculty,38525
C,21,FemaleFaculty,13387
C,21,FractionFemale,0.3474886437378325
C,21,MaleFaculty,25138
C,21,FractionMale,0.6525113562621674
C,21,Umbrella,Academia
C,21,UmbrellaColor,#45A1F8
C,21,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,21,PercentFemale,34.74886437378325
C,21,UpperConf,35.22435407250906
C,21,LowerConf,34.273374675057454
C,21,Index,8
C,22,TaxonomyLevel,Academia
C,22,TaxonomyValue,Academia
C,22,CareerAge,23.0
C,22,Gender,Female
C,22,Faculty,37801
C,22,FemaleFaculty,12814
C,22,FractionFemale,0.3389857411179598
C,22,MaleFaculty,24987
C,22,FractionMale,0.6610142588820402
C,22,Umbrella,Academia
C,22,UmbrellaColor,#45A1F8
C,22,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,22,PercentFemale,33.89857411179598
C,22,UpperConf,34.37576547625309
C,22,LowerConf,33.42138274733887
C,22,Index,8
C,23,TaxonomyLevel,Academia
C,23,TaxonomyValue,Academia
C,23,CareerAge,24.0
C,23,Gender,Female
C,23,Faculty,37091
C,23,FemaleFaculty,12314
C,23,FractionFemale,0.3319942843277345
C,23,MaleFaculty,24777
C,23,FractionMale,0.6680057156722655
C,23,Umbrella,Academia
C,23,UmbrellaColor,#45A1F8
C,23,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,23,PercentFemale,33.199428432773445
C,23,UpperConf,33.6786862577967
C,23,LowerConf,32.7201706077502
C,23,Index,8
C,24,TaxonomyLevel,Academia
C,24,TaxonomyValue,Academia
C,24,CareerAge,25.0
C,24,Gender,Female
C,24,Faculty,36448
C,24,FemaleFaculty,11838
C,24,FractionFemale,0.3247914837576822
C,24,MaleFaculty,24610
C,24,FractionMale,0.6752085162423178
C,24,Umbrella,Academia
C,24,UmbrellaColor,#45A1F8
C,24,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,24,PercentFemale,32.47914837576822
C,24,UpperConf,32.959913009197784
C,24,LowerConf,31.998383742338653
C,24,Index,8
C,25,TaxonomyLevel,Academia
C,25,TaxonomyValue,Academia
C,25,CareerAge,26.0
C,25,Gender,Female
C,25,Faculty,35799
C,25,FemaleFaculty,11246
C,25,FractionFemale,0.3141428531523227
C,25,MaleFaculty,24553
C,25,FractionMale,0.6858571468476773
C,25,Umbrella,Academia
C,25,UmbrellaColor,#45A1F8
C,25,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,25,PercentFemale,31.41428531523227
C,25,UpperConf,31.895116990481657
C,25,LowerConf,30.933453639982883
C,25,Index,8
C,26,TaxonomyLevel,Academia
C,26,TaxonomyValue,Academia
C,26,CareerAge,27.0
C,26,Gender,Female
C,26,Faculty,35312
C,26,FemaleFaculty,10654
C,26,FractionFemale,0.3017104666968735
C,26,MaleFaculty,24658
C,26,FractionMale,0.6982895333031265
C,26,Umbrella,Academia
C,26,UmbrellaColor,#45A1F8
C,26,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,26,PercentFemale,30.17104666968735
C,26,UpperConf,30.6497868594929
C,26,LowerConf,29.692306479881815
C,26,Index,8
C,27,TaxonomyLevel,Academia
C,27,TaxonomyValue,Academia
C,27,CareerAge,28.0
C,27,Gender,Female
C,27,Faculty,34866
C,27,FemaleFaculty,10091
C,27,FractionFemale,0.2894223598921585
C,27,MaleFaculty,24775
C,27,FractionMale,0.7105776401078414
C,27,Umbrella,Academia
C,27,UmbrellaColor,#45A1F8
C,27,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,27,PercentFemale,28.94223598921585
C,27,UpperConf,29.41824901487435
C,27,LowerConf,28.466222963557357
C,27,Index,8
C,28,TaxonomyLevel,Academia
C,28,TaxonomyValue,Academia
C,28,CareerAge,29.0
C,28,Gender,Female
C,28,Faculty,34043
C,28,FemaleFaculty,9532
C,28,FractionFemale,0.2799988250154216
C,28,MaleFaculty,24511
C,28,FractionMale,0.7200011749845783
C,28,Umbrella,Academia
C,28,UmbrellaColor,#45A1F8
C,28,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
